id,tweet,class,sentiment_intensity,class_intensity,labels
10412,"@LeePorter94 @DomMcGovern_ hi Dom I saw u at Notts county away, looking for 1 mufc away ticket will pay #blues",anger,medium,anger_medium,2
20783,"so fucking sad when the person you love doesn't try fighting for your happiness, when you'd do anything for them.",sadness,low,sadness_low,10
40680,I can never find the exact #emoji that I'm after at the exact moment that I need it ,anger,medium,anger_medium,2
30412,Make someone happy ^_^,sadness,medium,sadness_medium,11
10536,@realDonaldTrump negative campaign of doom and gloom don't win elections,joy,medium,joy_medium,8
30371,That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. #fume,fear,medium,fear_medium,5
40177,Cosplaying properly for the first time on Saturday! Pretty nervous..,joy,low,joy_low,7
40641,@kingvee_ don't provoke me to anger,sadness,medium,sadness_medium,11
20837,Don't depress yourself by comparing yourself. No comparisons.,anger,medium,anger_medium,2
10927,"Nice to see Balotelli back to his best, good player.. Just lost his way a bit!",joy,medium,joy_medium,8
10917,"Ignored broken tooth for so long, now have abscess. Need dentist but #fear makes it hard for me to go..45 and still can't go to dentist",sadness,low,sadness_low,10
21013,Your twitter picture just makes me fume.,fear,medium,fear_medium,5
40135,can't believe Mint fest is two days away and i hate my outfit 😩😩🙈 #nightmare,sadness,high,sadness_high,9
20735,@kelly_welles they were brilliant weren't they? Made me feel v dull not having one. And why no tattoo emoji! This'll have to do... ⚓️ x,sadness,low,sadness_low,10
10286,"@soozclifford Sure have... Sydney are too tough, too quick and their 'team' pressure is too much for the Cats to handle. Motlop/Cowan #timid",sadness,high,sadness_high,9
30667,The Quarterback' wrecks me every time.. ,sadness,medium,sadness_medium,11
10687,"Don't blame yourself,' he spoke, as if she were in the room, kicking the chair beneath him.\n#amwriting #dark",fear,medium,fear_medium,5
40202,😳The intensity that @sydneyswans play at is extraordinary #relentless #AFLCatsSwans #AFLFinals 🏉👏🏿,anger,low,anger_low,1
40831,why are people so angry toward veggie burgers at in n out wtf,joy,medium,joy_medium,8
21093,That's fucking horrific defending from Schalke,joy,medium,joy_medium,8
40294,@HunterDean_ [he gives a gleeful squeak and wraps around you] All mine!,joy,low,joy_low,7
30419,I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming ,sadness,medium,sadness_medium,11
20145,So far ours greet have raised £250 for @HGatChristmas with more to come in #sparkling @CllrJohnFox @simoncotton69,fear,medium,fear_medium,5
20486,Metal keeps you young and spry and keeps your hair luxurious.\n\nYES\n\nSHUT UP AND LISTEN TO ME,fear,medium,fear_medium,5
10364,@JackAndJack I'm so lively for listen💗😀,joy,medium,joy_medium,8
10434,I'm about to block everyone everywhere posting about the storm. I think everyone is aware of the damn rain and what not so quit. #damn ,fear,medium,fear_medium,5
20118,"@SkyNews when the East wind blue in summer in Durban, S Africa, we still surfed and got #stung badly! Must be carefull-A #sting can harm you",anger,low,anger_low,1
40097,@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO #bitter,sadness,high,sadness_high,9
20216,@SXMUrbanView @karenhunter @CousinSyl you are so wrong for this!needed levity after that recording,fear,medium,fear_medium,5
30559,@ChrisChristie You have no Police credentials-You were a litigator. Nothing more-No Experience.#Sad #TrumpPuppet #Felon #bully #jersey4sale,anger,medium,anger_medium,2
20437,The most important thing to #bestrong is to hold your  #thoughts,fear,medium,fear_medium,5
10296,#NawazSharif confesses that #Pakistan  supports #terror at #unga\n#BurhanWani,sadness,medium,sadness_medium,11
30312,@RashidAlMaktoum For #serious #intermediaries all required info about #project or #Owner will be mailed.,sadness,medium,sadness_medium,11
30649,"@residentadvisor thanks for getting back to me, exemplary customer service for a loyal customer #jk #awful #residentadvisor #poorservice",anger,medium,anger_medium,2
40073,@RoseTintMyWorId fucking hell mate absolute nightmare 😓,joy,medium,joy_medium,8
20922,Super shitting it about this tattoo ,fear,medium,fear_medium,5
10191,petrify  me in the fossil type of way,anger,low,anger_low,1
40457,Watch this amazing live.ly broadcast by @arbitraryvlog #lively #musically,joy,medium,joy_medium,8
21255,"@veroicone my typical shake is ~100g banana, 1c almond milk, 1tbsp chia and protein. Sometimes I add PB2 or ice or other fruit.",sadness,medium,sadness_medium,11
20443,@LonelyGoomba UK cops have an issue fearing intervention. Hence situations like Rotherham. So of course it'll be dwarfed by US cops.,joy,high,joy_high,6
30284,@rsdeepsea @BreitbartNews If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people? ,sadness,medium,sadness_medium,11
20163,"@JoyceCarolOates \nBreath. You are trending despondent. Mrs Clinton will win. If you keep your gloves on, guard up, and punch like hell.",sadness,medium,sadness_medium,11
40371,So not pumped for this interview #nervous,fear,medium,fear_medium,5
21195,"I don't mean to offend anyone, but 93.7 literally blames everything on white people. In some cases it's true, but a lot of times, it's not",joy,medium,joy_medium,8
40011,@TheCatHeSay I may be #alwayshungry but I haven't sunk that low yet!! @Thereluctantcat,sadness,high,sadness_high,9
30780,The sun literally burning my skin,anger,medium,anger_medium,2
20847,Take public opinion on revenge with Pakistan if govt is unable to decide. @aajtak @TimesNow @narendramodi,fear,medium,fear_medium,5
40604,It's now September and we're still battling a situation that was said to be handled March of this year. @ATT this is unacceptable #unhappy,fear,high,fear_high,3
30195,My siblings look all gangster &amp; I look all cheery 😅😂,joy,medium,joy_medium,8
20690,..... wakes up and says 'have you tried changing her nappy?' 😡👊🏼 !!!!,fear,high,fear_high,3
10236,procrasting is fun until im an hour away from the time its due and i still havent finished so i have a panic attack,joy,medium,joy_medium,8
20789,Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. ,anger,low,anger_low,1
10728,this Mac update has me some kind of apprehensive.,fear,high,fear_high,3
30651,"@DxfyingGrxvity - frustration, looking up at Elphaba in a frown of aggravation. Her high pitched voice was growing more and more --",fear,medium,fear_medium,5
30577,Drop every fear...,joy,low,joy_low,7
21007,People irritate my MF soul,joy,medium,joy_medium,8
20764,Hey NASCAR fans. Are you going to the race in Loudon this weekend?  Why not stop by New Day Diner for a great hearty breakfast before you go,fear,medium,fear_medium,5
40179,come on let's make em hate 😘make em pout they face 👿😩.,joy,high,joy_high,6
40530,Can't believe how nervous I feel tonight...who feels the same #mufc,fear,high,fear_high,3
20465,Late night #thoughts. Feeling #restless.,anger,medium,anger_medium,2
30556,Delete this shit Josh just screenshotted my snap me,anger,medium,anger_medium,2
20354,Huns are like a box of coffee revels ,sadness,medium,sadness_medium,11
10263,"@_noTORIEty lol senior year we would get early dismal for work study ,he was her boss and you know what happened next 🙃",sadness,medium,sadness_medium,11
20294,I feel horrible. I have accounting today but physically and mentally am not okay 😪,anger,low,anger_low,1
30707,@ArtyBagger With or without cake seeing your wee cheery face is always a joy xx,fear,high,fear_high,3
20336,@rtrn94 Mine is that the party did decide but the party has been slowly transformed into a vengeful hell-cult of white male resentment,sadness,medium,sadness_medium,11
20385,"If someone keeps #laughing at you, don't #fret  . At least u r giving #happiness .'\n#quotes #quotestoliveby",joy,medium,joy_medium,8
40473,"@my2k aaa Cam animated that, so proud of our boy",joy,medium,joy_medium,8
30162,Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 ,joy,medium,joy_medium,8
30442,Gonna be a loooooong year as a Browns fan. Longer than normal and that's ,sadness,medium,sadness_medium,11
20610,lol! no mention of pak PM or even his speech on any international news channel and pakis are rejoicing as if the world stands with them,fear,low,fear_low,4
20667,Thursdays at 6pm Vespers &amp; Meditation #prayerful #plainsong #multisensory #candles #incense #psalms #music #silence #faithful sing or listen,fear,high,fear_high,3
10918,Some bloke on the train who's obviously trying to provoke West Ham fans by loudly slagging off the stadium to his mate on the phone,sadness,low,sadness_low,10
20068,When you're scared to press send #bgoodthepoet #PrayForMe #ThisIsAGodDream #career #help  #heart #HeartRacing,sadness,medium,sadness_medium,11
30033,@dlrwills turn that frown upside down buddy 🙃.,fear,medium,fear_medium,5
30415,".@Harry_Styles I hope you never go a day without something to make you smile. You deserve all good things. Please follow me?\n❤️💛💚💙💜\n311,553",fear,low,fear_low,4
10527,The more I watch this documentary on @Channel4 the more I think @Airbnb is more a #nightmare than dream #dreamornightmare,fear,medium,fear_medium,5
20718,"Mm, okay. Ham for you and turkey for me.' Gives his hair a ruffle before heading back in the kitchen to set out the &gt;&gt;\n@DarkSithKenobi",anger,medium,anger_medium,2
10310,there’s shaytan in this room wallahi its been dark all the time now the lamp is on!! omg shaytan,anger,high,anger_high,0
30756,@GigaFag @pipertownsend_ snapchat new would beg to differ #optimism,joy,medium,joy_medium,8
20164,Nor hell a fury like a woman scorned -- William Congreve,fear,medium,fear_medium,5
10551,my mom recorded nightmare before Christmas for me 😍😍😍 I LOVE IT 💕,fear,medium,fear_medium,5
30549,Haven't gotten one hour of sleep... Today is going to be a fun day 😐 #restless,anger,high,anger_high,0
10273,"@Gsmsbooksrus @goodreads 'so shines a good deed in a weary world' Roald Dahl, Charlie and the Chocolate Factory",fear,medium,fear_medium,5
40196,"@ExaltedCaptain reality in the form of endless tragedies. She didn't know how to react at first, being too frightened to repeat another--",anger,low,anger_low,1
10805,"@darwinwatersons @pennyfitzger31 @gumballwatter15 ok but why tomorrow a horrible day, my day was great!",sadness,low,sadness_low,10
10308,now playing yung fav song ni chavs #sober 😂,anger,high,anger_high,0
20561,If Monday had a face I would punch it #monday #horrible #face #punch #fight #joke #like #firstworldproblems #need #coffee #asap #follow,joy,medium,joy_medium,8
10895,How I Murdered Your Mother #SpookyTv ,joy,low,joy_low,7
40143,"I am #real #sjw, I will not let #america down\nI have found us, now go and get us\nI let it out and I let it in\nI #rage I #lol\n@SergioSarzedo",joy,medium,joy_medium,8
20458,"@kempicepoland don't think he did, and he didn't have the rucksack or laptop in his possession, murky business, on that note I'm away to bed",fear,low,fear_low,4
20630,"My interview went well today, I can't wait to find out what happens. #nervous #excited #interview #jobinterview",sadness,medium,sadness_medium,11
40620,We're very busy #coding a whole network manager for #unity3d based on #steamworks networking. #gamedev #indiedev #3amDeadTime  #game,joy,high,joy_high,6
10224,Y'all tune into Snapchat for Beans funereal,anger,low,anger_low,1
30835,"@AlamRahman today which can impact the signal, I'm afraid :-( Our engineers are working to have this resolved by this evening and you'll",fear,medium,fear_medium,5
10757,When will the weeks full of Mondays end?? ,sadness,high,sadness_high,9
10175,Damn our offense is a mix bag of unpredictable lethal weapons I'm worried for Defense Coordinators 😁 #Chargers #Boltup #Recharged,joy,medium,joy_medium,8
20003,@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis ,joy,medium,joy_medium,8
